device_id,timestamp,temperature,humidity,ppm,aqi
101,2024-09-01 07:25:00,24.444298503238986,36.21701909684104,190.21000375378117,Red (Unhealthy)
101,2024-09-01 07:30:00,17.391884918766035,85.99122418945879,387.8059254626637,Brown (Hazardous)
101,2024-09-01 07:35:00,29.2648957444599,65.4752654294658,482.2383269504058,Brown (Hazardous)
101,2024-09-01 07:40:00,30.21570097233795,62.54157564152014,101.88322956384455,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 07:45:00,26.225543951389923,55.8881957711556,261.66481559737065,Purple (Very Unhealthy)
101,2024-09-01 07:50:00,30.41934359909122,36.14688682024311,143.56897904228776,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 07:55:00,24.875911927287817,32.35696224038558,396.4272095169197,Brown (Hazardous)
101,2024-09-01 08:00:00,25.45465658763988,35.43403463491227,288.79668294057876,Purple (Very Unhealthy)
101,2024-09-01 08:05:00,23.550820367170992,33.05067835009782,317.29120877515186,Brown (Hazardous)
101,2024-09-01 08:10:00,15.508382534881903,74.57091314967273,398.957079807947,Brown (Hazardous)
101,2024-09-01 08:15:00,17.157828539866088,44.508768141671105,197.98523633122744,Red (Unhealthy)
101,2024-09-01 08:20:00,15.628583713734685,24.048987359437746,457.5450342035216,Brown (Hazardous)
101,2024-09-01 08:25:00,27.72820822527561,87.83718410985679,266.51443362307,Purple (Very Unhealthy)
101,2024-09-01 08:30:00,21.287119621526536,81.8650119474398,78.977411417674,Yellow (Moderate)
101,2024-09-01 08:35:00,25.171413823294056,84.94265982366491,347.94955908440124,Brown (Hazardous)
101,2024-09-01 08:40:00,33.15132947852186,89.64354758525047,396.6306752191272,Brown (Hazardous)
101,2024-09-01 08:45:00,19.9858445829775,32.17266744536411,158.38083853376332,Red (Unhealthy)
101,2024-09-01 08:50:00,23.207658460712594,47.736941323186116,428.5896284993765,Brown (Hazardous)
101,2024-09-01 08:55:00,30.111022770860973,73.07669329928639,453.0716273828832,Brown (Hazardous)
101,2024-09-01 09:00:00,19.57596330983245,68.72144326376545,138.45224368890447,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 09:05:00,16.53959819657586,30.772713443789854,491.76073635761105,Brown (Hazardous)
101,2024-09-01 09:10:00,20.79502905827536,77.10831874934325,70.35576402437921,Yellow (Moderate)
101,2024-09-01 09:15:00,18.22442574508009,35.710840028566246,101.00783420124499,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 09:20:00,33.59395304685146,35.667233037583614,92.11241961901307,Yellow (Moderate)
101,2024-09-01 09:25:00,31.16240759128834,57.58820960253895,446.9948550039352,Brown (Hazardous)
101,2024-09-01 09:30:00,27.66807513020847,61.50579543891922,327.14627616248094,Brown (Hazardous)
101,2024-09-01 09:35:00,32.429211803754356,60.60603454864678,76.05214161113643,Yellow (Moderate)
101,2024-09-01 09:40:00,31.07344153798229,26.404078617842842,220.1617091841745,Purple (Very Unhealthy)
101,2024-09-01 09:45:00,18.731401177720716,81.42226038412662,307.64901253490103,Brown (Hazardous)
101,2024-09-01 09:50:00,32.85117996979956,38.592002981209426,41.73204249469165,Green (Healthy)
101,2024-09-01 09:55:00,25.786844838313016,29.06604448979629,441.20818420366936,Brown (Hazardous)
101,2024-09-01 10:00:00,31.14880310328125,82.2123655908284,401.8017677207676,Brown (Hazardous)
101,2024-09-01 10:05:00,32.92182599846986,86.89560487608274,252.6033867883191,Purple (Very Unhealthy)
101,2024-09-01 10:10:00,21.360069499437277,80.34893320858154,483.5633076295852,Brown (Hazardous)
101,2024-09-01 10:15:00,17.201038490553536,76.66612523074147,208.88048963754986,Purple (Very Unhealthy)
101,2024-09-01 10:20:00,19.558703250838832,65.86693864473152,492.0551595182489,Brown (Hazardous)
101,2024-09-01 10:25:00,23.542155772525128,58.56001594263975,333.95999940181355,Brown (Hazardous)
101,2024-09-01 10:30:00,31.36029531844986,26.08907319379871,317.3356366269707,Brown (Hazardous)
101,2024-09-01 10:35:00,32.21461166512687,48.59172491494891,82.9774476478925,Yellow (Moderate)
101,2024-09-01 10:40:00,15.139042610623815,46.08819619086198,440.96387915232197,Brown (Hazardous)
101,2024-09-01 10:45:00,25.214946051551316,38.182764863222836,213.74484396030758,Purple (Very Unhealthy)
101,2024-09-01 10:50:00,23.348220062975578,70.63940795820095,81.11670289123968,Yellow (Moderate)
101,2024-09-01 10:55:00,19.442156209414605,54.711301455513954,6.30375998787952,Green (Healthy)
101,2024-09-01 11:00:00,17.397307346673657,25.673235113535355,279.8778418191913,Purple (Very Unhealthy)
101,2024-09-01 11:05:00,21.75230342807256,35.41282413648679,263.69981106133815,Purple (Very Unhealthy)
101,2024-09-01 11:10:00,33.858194078250385,67.8281134561717,359.67681118457926,Brown (Hazardous)
101,2024-09-01 11:15:00,21.464058640415104,25.329160164321014,445.12902650890106,Brown (Hazardous)
101,2024-09-01 11:20:00,25.37581243486732,79.5844839834138,39.70329232151476,Green (Healthy)
101,2024-09-01 11:25:00,29.060379177903556,54.660256890978204,365.7482451701812,Brown (Hazardous)
101,2024-09-01 11:30:00,22.27259204758588,53.64106041286536,93.70597204879111,Yellow (Moderate)
101,2024-09-01 11:35:00,34.435641654419214,61.46854492616623,429.088526578582,Brown (Hazardous)
101,2024-09-01 11:40:00,34.24894589884222,77.72766761476043,409.53175693082807,Brown (Hazardous)
101,2024-09-01 11:45:00,20.035645916507285,44.34664455315351,270.3968774927722,Purple (Very Unhealthy)
101,2024-09-01 11:50:00,24.94497011784771,67.46113067913444,355.12139931165575,Brown (Hazardous)
101,2024-09-01 11:55:00,21.017566196335395,59.601237479705375,157.1750565918742,Red (Unhealthy)
101,2024-09-01 12:00:00,20.696809887549353,38.69197891185949,235.58394946640732,Purple (Very Unhealthy)
101,2024-09-01 12:05:00,15.737738947090655,81.50409904486105,410.81844885523583,Brown (Hazardous)
101,2024-09-01 12:10:00,27.191286679597937,75.81982151248496,229.63259858660695,Purple (Very Unhealthy)
101,2024-09-01 12:15:00,25.05358046457723,66.09162842608978,178.8991326627209,Red (Unhealthy)
101,2024-09-01 12:20:00,16.029575024999787,79.54072103659693,247.10622362514994,Purple (Very Unhealthy)
101,2024-09-01 12:25:00,20.57292928473223,80.71059406718616,414.1246262186092,Brown (Hazardous)
101,2024-09-01 12:30:00,33.165317719333075,69.58540837005243,167.60402368543637,Red (Unhealthy)
101,2024-09-01 12:35:00,19.79123781333945,78.59093298545704,86.8807965678719,Yellow (Moderate)
101,2024-09-01 12:40:00,17.897897441824462,68.82300231684985,356.0070101653904,Brown (Hazardous)
101,2024-09-01 12:45:00,24.78905520555126,67.60985402322103,412.9891063540409,Brown (Hazardous)
101,2024-09-01 12:50:00,34.71300908221201,63.3027964750629,50.318739261766666,Yellow (Moderate)
101,2024-09-01 12:55:00,19.84110543023001,72.69016476903488,119.93705637797237,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 13:00:00,28.442710948117572,31.102357370515158,70.98599488049695,Yellow (Moderate)
101,2024-09-01 13:05:00,30.23239230657435,81.66095314392498,173.9707057910833,Red (Unhealthy)
101,2024-09-01 13:10:00,19.752750879847994,81.02904694216625,225.17548945270633,Purple (Very Unhealthy)
101,2024-09-01 13:15:00,29.56432697223719,22.04730981241914,374.41316848165326,Brown (Hazardous)
101,2024-09-01 13:20:00,22.355662654385064,77.80717253953338,325.57379244083705,Brown (Hazardous)
101,2024-09-01 13:25:00,27.64611661187159,29.020890723141164,310.4642837392156,Brown (Hazardous)
101,2024-09-01 13:30:00,27.670594215217896,43.45831979813993,176.1874733048272,Red (Unhealthy)
101,2024-09-01 13:35:00,25.71549368149517,72.04557794041254,420.72377654238,Brown (Hazardous)
101,2024-09-01 13:40:00,16.805795401088165,31.253192723381574,235.64358369908228,Purple (Very Unhealthy)
101,2024-09-01 13:45:00,31.70604991178476,77.25769168833435,489.55246900757726,Brown (Hazardous)
101,2024-09-01 13:50:00,21.415601299434716,78.24939245704194,317.0710691478684,Brown (Hazardous)
101,2024-09-01 13:55:00,18.730370207997083,55.52274136325853,63.13237078225137,Yellow (Moderate)
101,2024-09-01 14:00:00,15.815502831095278,20.44701102017835,338.088781037717,Brown (Hazardous)
101,2024-09-01 14:05:00,26.817858863764837,40.09266932224389,162.5520077158495,Red (Unhealthy)
101,2024-09-01 14:10:00,28.55128723684565,63.18488428630195,343.1635983430487,Brown (Hazardous)
101,2024-09-01 14:15:00,15.331756578557123,88.68303246191964,34.82057408120287,Green (Healthy)
101,2024-09-01 14:20:00,25.24186116598562,64.22694689116679,87.44071858797969,Yellow (Moderate)
101,2024-09-01 14:25:00,19.529915503958758,38.186250674491184,427.8686294528932,Brown (Hazardous)
101,2024-09-01 14:30:00,27.903455808188998,64.38039921697279,113.58977851175744,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 14:35:00,18.487328580099827,57.79897658010988,418.52056262147005,Brown (Hazardous)
101,2024-09-01 14:40:00,28.81875476204932,74.58917766058005,139.63804422720523,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 14:45:00,22.734706926010748,27.488644717887087,321.4409550293538,Brown (Hazardous)
101,2024-09-01 14:50:00,33.73459977473469,73.27195317514196,347.0752867549155,Brown (Hazardous)
101,2024-09-01 14:55:00,17.750418882919867,57.88866050732772,256.3273765725265,Purple (Very Unhealthy)
101,2024-09-01 15:00:00,21.82132702100517,87.40944027012962,152.65533834836563,Red (Unhealthy)
101,2024-09-01 15:05:00,17.269470424811782,43.931051622708026,106.32218818554806,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 15:10:00,33.49387236557126,64.28353251937637,16.59467728121311,Green (Healthy)
101,2024-09-01 15:15:00,32.54678706761962,85.24196738570123,151.9732006203619,Red (Unhealthy)
101,2024-09-01 15:20:00,20.15883255430311,27.17568095934755,326.5813952656415,Brown (Hazardous)
101,2024-09-01 15:25:00,28.19968092068358,85.60599410655158,469.15240922424135,Brown (Hazardous)
101,2024-09-01 15:30:00,31.344444004024318,68.15200056105694,435.602241131526,Brown (Hazardous)
101,2024-09-01 15:35:00,26.10401623198925,24.748594137362034,383.0323882676513,Brown (Hazardous)
101,2024-09-01 15:40:00,25.59301156712013,41.067449686277136,394.2236716266493,Brown (Hazardous)
101,2024-09-01 15:45:00,19.837045818009035,69.57204620516971,332.4924517379976,Brown (Hazardous)
101,2024-09-01 15:50:00,16.862055356117985,24.71454210281402,130.1434287830015,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 15:55:00,32.944315159066534,60.75193221233913,453.5975153529149,Brown (Hazardous)
101,2024-09-01 16:00:00,33.00836114326661,44.21181398670697,335.36615595291704,Brown (Hazardous)
101,2024-09-01 16:05:00,27.66202914546536,63.4640862437234,280.22031549021995,Purple (Very Unhealthy)
101,2024-09-01 16:10:00,21.780595820974014,23.201942366875898,55.494734606740536,Yellow (Moderate)
101,2024-09-01 16:15:00,21.984191492253217,81.00757643066635,223.5277719032127,Purple (Very Unhealthy)
101,2024-09-01 16:20:00,29.519113577404788,88.14422784241778,230.17913560096315,Purple (Very Unhealthy)
101,2024-09-01 16:25:00,32.94220519905154,87.8214498699984,432.28180476133497,Brown (Hazardous)
101,2024-09-01 16:30:00,32.741728485302346,72.47562822200473,273.32411009389426,Purple (Very Unhealthy)
101,2024-09-01 16:35:00,30.597510917152476,29.106036809144236,190.20027448520483,Red (Unhealthy)
101,2024-09-01 16:40:00,27.840632923085757,73.07842371503159,488.4001642553297,Brown (Hazardous)
101,2024-09-01 16:45:00,16.682799299900978,21.721084152116106,55.36029666315784,Yellow (Moderate)
101,2024-09-01 16:50:00,18.232574281892276,21.548648607029808,211.27421415597232,Purple (Very Unhealthy)
101,2024-09-01 16:55:00,32.97108377054158,42.652715340467886,21.012337585702646,Green (Healthy)
101,2024-09-01 17:00:00,27.1285811931918,54.205023328326604,369.95206038346515,Brown (Hazardous)
101,2024-09-01 17:05:00,15.183941032332593,73.92851924654553,459.03827609957534,Brown (Hazardous)
101,2024-09-01 17:10:00,17.02943085732064,67.83067636245536,140.01866477524473,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 17:15:00,28.270035382161115,51.21318944637238,429.17083839956047,Brown (Hazardous)
101,2024-09-01 17:20:00,15.101231676924375,39.15386663971661,146.10911523094887,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 17:25:00,18.216161028349973,89.79871501103977,455.3850808219576,Brown (Hazardous)
101,2024-09-01 17:30:00,25.974675787331723,49.83269115651811,376.98095179839197,Brown (Hazardous)
101,2024-09-01 17:35:00,28.837903953853864,51.59709170307728,402.4533884207193,Brown (Hazardous)
101,2024-09-01 17:40:00,28.03922519005201,31.453667483416844,9.003277800227249,Green (Healthy)
101,2024-09-01 17:45:00,19.485386189211198,75.63666841249506,481.405178537013,Brown (Hazardous)
101,2024-09-01 17:50:00,29.24358442695072,68.55775580470421,363.3354960351616,Brown (Hazardous)
101,2024-09-01 17:55:00,19.744981749936002,35.45387289521322,152.37554769306666,Red (Unhealthy)
101,2024-09-01 18:00:00,21.507993963185356,25.76667319310899,414.69733242942345,Brown (Hazardous)
101,2024-09-01 18:05:00,29.92982810236048,67.63495114522992,140.76059920746496,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 18:10:00,27.992657980944294,65.81578499967947,436.37691978306395,Brown (Hazardous)
101,2024-09-01 18:15:00,31.98446820988356,39.12816688987465,56.29019520596851,Yellow (Moderate)
101,2024-09-01 18:20:00,28.15225784600687,86.56044935752873,351.84298873039785,Brown (Hazardous)
101,2024-09-01 18:25:00,26.36617206670943,30.574052424663016,270.34923832245516,Purple (Very Unhealthy)
101,2024-09-01 18:30:00,16.87349535656185,50.26343607298213,48.26723509772041,Green (Healthy)
101,2024-09-01 18:35:00,22.35431606118867,86.05311441173193,120.9469141294195,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 18:40:00,20.30404735363451,49.38091218482856,6.202018138657395,Green (Healthy)
101,2024-09-01 18:45:00,19.87979286758167,64.696816336486,234.38398273225292,Purple (Very Unhealthy)
101,2024-09-01 18:50:00,34.46021109504891,47.831607857395596,150.6326303800002,Red (Unhealthy)
101,2024-09-01 18:55:00,22.861954493335208,39.1950641644069,299.1787421488794,Purple (Very Unhealthy)
101,2024-09-01 19:00:00,32.84093110354227,88.87843535718798,148.6189038543086,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 19:05:00,27.622772519945258,48.65338044205301,149.95955575349234,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 19:10:00,30.896226070832967,82.58694425753941,371.5965993658017,Brown (Hazardous)
101,2024-09-01 19:15:00,25.052741862103844,36.09682241237603,24.071417989176723,Green (Healthy)
101,2024-09-01 19:20:00,26.53807769252718,34.91732928175583,451.44749759599364,Brown (Hazardous)
101,2024-09-01 19:25:00,24.850353876377277,22.179385801915796,426.13193719559075,Brown (Hazardous)
101,2024-09-01 19:30:00,18.90485975596089,65.61667777631195,333.90234161320325,Brown (Hazardous)
101,2024-09-01 19:35:00,29.44904230523011,45.796844060663275,296.61078505369215,Purple (Very Unhealthy)
101,2024-09-01 19:40:00,20.615447248817116,80.50507748877459,446.1512490698261,Brown (Hazardous)
101,2024-09-01 19:45:00,15.486319328629076,53.124693468409,92.66508976435722,Yellow (Moderate)
101,2024-09-01 19:50:00,27.909445918143355,87.77353995403053,39.484581095414306,Green (Healthy)
101,2024-09-01 19:55:00,18.542213588140978,32.98678609921848,119.75508495476905,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 20:00:00,33.80917168705828,80.80362175689275,397.2891393500951,Brown (Hazardous)
101,2024-09-01 20:05:00,34.07857154005175,74.36177969542192,17.33513336324166,Green (Healthy)
101,2024-09-01 20:10:00,33.29728780440897,73.96452912508364,291.40341754174483,Purple (Very Unhealthy)
101,2024-09-01 20:15:00,22.403174005108887,79.13482596818213,497.71875809565495,Brown (Hazardous)
101,2024-09-01 20:20:00,15.309132330577349,73.27167936600992,427.8480469187697,Brown (Hazardous)
101,2024-09-01 20:25:00,33.566371251754504,63.835422514199074,260.72284452179474,Purple (Very Unhealthy)
101,2024-09-01 20:30:00,23.563682966346285,29.18714143776713,31.82045464332117,Green (Healthy)
101,2024-09-01 20:35:00,34.33309638087339,22.276832564387632,415.68675719285494,Brown (Hazardous)
101,2024-09-01 20:40:00,34.272399541785056,84.45934934709808,299.48925408860526,Purple (Very Unhealthy)
101,2024-09-01 20:45:00,32.060189109347206,63.16552201645166,57.466498529783415,Yellow (Moderate)
101,2024-09-01 20:50:00,20.888977841391714,75.75761036833234,46.9286424116781,Green (Healthy)
101,2024-09-01 20:55:00,22.701954572038506,53.706564605878505,454.8134097182962,Brown (Hazardous)
101,2024-09-01 21:00:00,32.02273343033714,28.211573227367616,334.60013146903924,Brown (Hazardous)
101,2024-09-01 21:05:00,21.338440103125553,28.763005454178533,414.64339965837775,Brown (Hazardous)
101,2024-09-01 21:10:00,18.38985493372185,67.989570106028,439.48945014113366,Brown (Hazardous)
101,2024-09-01 21:15:00,26.136025249167005,50.12141264296239,285.8861760241611,Purple (Very Unhealthy)
101,2024-09-01 21:20:00,33.723095483215616,34.03673086902357,258.72317587752065,Purple (Very Unhealthy)
101,2024-09-01 21:25:00,28.92059593349946,54.41161827190058,215.2137051604951,Purple (Very Unhealthy)
101,2024-09-01 21:30:00,26.4012234017873,24.494625595259386,158.47329389555964,Red (Unhealthy)
101,2024-09-01 21:35:00,16.943529875415372,60.73799813400792,217.29798042935587,Purple (Very Unhealthy)
101,2024-09-01 21:40:00,27.300144533983396,38.82953831045684,386.9398278650782,Brown (Hazardous)
101,2024-09-01 21:45:00,34.801077002085265,75.82913704460317,300.96171550756577,Brown (Hazardous)
101,2024-09-01 21:50:00,17.801680304730482,41.72533712465017,446.26164497742303,Brown (Hazardous)
101,2024-09-01 21:55:00,25.366593047274733,51.86541043572608,221.69000718959387,Purple (Very Unhealthy)
101,2024-09-01 22:00:00,32.54746143855911,20.813437793567044,303.54478935937703,Brown (Hazardous)
101,2024-09-01 22:05:00,29.815372355084087,25.071282145619122,315.65377654599433,Brown (Hazardous)
101,2024-09-01 22:10:00,28.94031481990536,47.47454894846794,295.84858115316274,Purple (Very Unhealthy)
101,2024-09-01 22:15:00,29.049681679742186,53.595718430198644,351.31688654275814,Brown (Hazardous)
101,2024-09-01 22:20:00,22.189823024395103,62.00143836835126,118.71673418740313,Orange (Unhealthy for Sensitive Groups)
101,2024-09-01 22:25:00,20.871836885289866,40.416380509651226,256.1818887728953,Purple (Very Unhealthy)
101,2024-09-01 22:30:00,31.187223109570272,68.64873202885798,52.11240140417384,Yellow (Moderate)
