temperature,humidity,ppm
29.877725635611796,45.79015519179737,181.4692833956947
22.60412881077355,52.89774856896413,238.58493553241723
24.071705116680914,70.75400798645438,57.57286896849624
19.46832512996986,58.711247034316926,257.43828501860514
19.018966879596647,46.73976467832159,113.01431106109501
29.062629111970992,62.012139221639444,181.8779529298434
31.781200142854114,45.91924626978449,144.0165052686928
24.63994939209833,29.61875464822146,135.2659262139547
30.01766448946012,39.91913689082596,258.04133936892595
26.80818012523817,31.292080789741444,176.61493993440544
21.77440122697438,46.48486515958692,217.3251940865358
26.80697802754207,50.184183791895514,197.6539710560408
32.690182832329846,66.76437312275283,223.85204136115607
24.820869804450243,53.269273737641626,203.84109455301277
32.82321827907003,47.80899471191136,135.85038879057151
11.901274479551278,58.294055811834895,249.813340972357
29.10951252187612,27.88864690992115,175.31217084193437
25.435235341190857,52.356145581085656,122.17090506701244
23.504963247670663,57.708651938869664,178.59424195170436
25.45880388267751,35.214137542201584,275.03798953171554
15.062155426995536,61.43754043206929,242.51108710567465
23.90164056081244,53.38496407494414,182.56739327960705
26.78556285755873,45.847120860991986,182.53711478407857
32.38947022370758,56.32781866106285,183.91824743913088
22.40864890863176,72.70692857804396,303.83739917804206
20.95753198553406,51.81866255058495,219.09677261157768
22.491214782077318,52.48220586300336,221.50208235955347
29.57701058851037,45.40639100459756,251.51417270159212
26.643755548298422,41.50155630535208,211.93945795132566
22.351198981164806,58.303358165442454,187.04789270896484
27.56633716556678,41.43916174091133,190.1825075457511
25.4853877467402,50.715662372193925,196.4199370292968
29.843224952664446,45.223425532348834,198.1388881745079
21.489734530613237,54.78979825746392,236.381477181849
23.361689267011158,53.33662105286948,202.59729429036497
23.039459234339212,60.375399442578995,236.63200386077895
17.682425259339407,44.89983601145253,195.96417099457088
26.48060138532288,47.30125064706629,203.93175951580454
26.305276360899448,40.21236284217693,100.08996577339462
25.025567283212304,45.55706739923888,245.81638373512408
23.827064333124266,53.77300493044852,217.32442379489964
17.92314628974793,57.56988616645352,249.9005054929826
22.896773386173205,40.77834675822375,55.18723109031555
23.286427417366152,58.6960592010566,304.4187352390364
20.988613653891903,63.55637858804951,193.0205185922413
24.193571441669953,54.13434903223701,255.40914083687582
27.020254284072692,68.76795812558066,148.00470364372347
34.43092950605265,42.26210800896427,230.63869525312847
25.872889064159196,37.55345296688583,147.32922184131718
26.28775195361382,32.212797510957216,168.81155196520973
24.627770421169163,64.96044311489183,295.7015676933393
15.406143923504793,56.54365656354058,190.46587996183268
24.867430622753915,49.44415329089545,210.87164365898616
25.301151049705133,52.799686263198204,243.5033865344377
37.316210562426434,38.74510952701623,224.78409439863023
24.038195176094387,74.45751979616827,207.52094525717882
26.507736711668063,51.292211819752275,218.24805012331126
24.826441151473784,51.09394794604893,320.17077926191376
19.15660981190234,57.25766623898692,197.11906014832073
30.714114072575104,54.810092317367136,210.05495233574837
28.759665163433873,52.23884024279131,252.5327198003806
28.955159735215233,42.09525544554688,255.2762966478992
20.453062726026303,54.714683571359956,259.351515278019
32.013971554680495,68.82024496475034,231.93651110145925
17.990744686038596,63.454200461549775,142.84975436347582
27.934285469001352,65.93186626639397,281.6715766150548
35.952278129049894,44.88784323568815,142.6827303490656
20.04731837434656,40.10395179741419,215.13177326195165
22.16851135198614,48.74213079900352,162.28620749903212
25.498256825438204,50.557249122886944,196.79308267035037
22.482621729419005,60.94191518470949,216.43812051517403
17.246682844669337,33.07535370285181,216.06786077251365
25.342814874030136,65.29550319460614,221.09603771176424
19.688481431369475,48.419921014210104,280.68556345293234
27.36796215317591,45.7311893005258,222.67671507569898
20.402878828830985,39.87895624739832,187.79216823546756
32.7496720250877,33.451433281342304,248.20435841441787
21.083733538318814,58.231705839619146,259.47352444623203
23.38969241897162,50.73317967188404,138.61960924315036
29.067586086848348,37.10039100258946,229.8700034924929
18.845678417830225,37.04921227936384,235.0586371155449
26.137299673020646,46.64215300709872,185.1218248320004
31.53571377141214,66.69021525289392,268.785340665581
16.96258382719386,47.40408648636395,192.49722064837366
25.92316929266152,34.96857046881894,206.2788226735771
26.299413971242117,47.54256935914056,191.34640878580652
28.90911435888655,47.27276430252329,200.7789523790734
18.81524644560959,23.031133570584284,145.1862456552399
18.397716934578618,49.45705133482188,127.99745587028528
27.60970782808449,47.69065469791322,279.7252531612486
26.48492336616593,56.96206364813418,157.65193258408362
26.252464251729382,68.48956094945345,150.43038252718463
26.732241047484877,61.26565029547757,92.33049431981426
21.599876392107547,47.31111309445169,168.05191261552488
26.161268485805017,38.934740912583294,133.84551032962509
26.465362366493405,75.7335980324986,282.10075800681847
21.42824290986816,50.59218434014488,250.4908544671317
34.328872555723784,50.13929291912946,165.59248274111383
27.36916460455894,49.758749128899964,312.62179026721543
19.043482513986756,51.98084760767855,249.0882743495797
28.28276804316915,48.556395880760576,183.75843082456888
20.126591648863393,44.26337993119763,75.02971425632134
28.93542301871226,44.53141058759608,314.5471286295371
30.79297789503702,49.672467297840015,130.5213766618202
20.89658840824145,44.56575228866235,117.73006265215541
29.81688064622161,42.871542173228356,251.128521600482
27.06390463468249,51.064302276918966,321.98762031696367
29.11030079997245,47.450227825791444,269.2136409255259
34.48396491326974,65.0399298858269,228.195456002618
23.773059419985646,23.490301916069882,229.7377170832643
21.23131917821255,60.91506851922462,242.67077793901538
20.552427851872384,62.46085192497629,237.94642948933824
20.920948575172808,29.266097675918505,214.0595711984688
24.614491452929478,46.573124059196516,205.21005519759382
26.70575987408322,46.28559134004209,196.8703436050239
26.383453996650097,35.924883052821784,162.30177055666618
29.13591624518012,42.22183312409125,185.9662461566613
25.065009459389536,38.894241545341714,115.35215929023073
32.26767038578659,67.52270443423623,195.0830186602625
23.67671583381022,59.35678393147461,150.57044464245413
38.600845832948096,62.71555094994159,144.82053413921145
28.12833673882503,57.21672064043235,208.99470755767393
20.714212217918586,38.70948228782771,269.60011431722995
19.64553750969444,44.75479733720226,245.91583030011566
27.412362076215928,54.89374561227918,121.47496981884115
23.882686073370746,37.778721911080545,150.51859317148313
28.57000247046046,57.12998430172388,247.0385593994108
27.366188122867726,47.59674601841865,150.87563032308452
24.635855436715637,46.251791924504026,188.76834250014878
20.766031409657977,57.10959968203491,227.5026049512276
17.425763876570677,54.4426331148604,151.58277725681825
22.767425239664895,46.3903383418092,205.268775307298
29.28199397161736,61.59329803364248,133.2987252540898
26.07046872065102,39.189366724001026,169.93161780243932
18.771306106440058,56.15935606944264,215.98909670712686
25.86590462925591,55.93101257968384,120.35031332341653
26.926586898644185,46.904535606860094,222.02373689801993
20.580712818994336,53.26133022242118,199.01811005366594
25.76862552972764,37.488864236146966,227.6244977208574
25.29104359223,59.24027019206901,211.19570670323307
19.285148510846884,48.15097863557011,268.2070214986922
26.788936801741418,44.772769794809605,206.26122513239537
27.80392263184117,60.49009225836889,178.52972294373734
30.415256215876383,42.95656309457241,206.1148751516142
30.269010260174515,35.91538703636441,227.1649014518194
18.111653160214544,34.433708264760966,202.44300351628522
20.310874800424386,56.06009951345639,202.0295845601941
27.5751763360433,37.19570647503717,164.90041560966222
27.568929754561044,67.54794181984364,166.8549541224526
27.575238431530238,29.18070592116278,129.86973641001532
44.26365745327361,66.96456368290038,287.478837159347
27.854452553465833,52.11017467202618,137.80683823043574
30.677828200902994,49.032868881296075,165.35474011020463
29.770008817466014,44.550809131910505,164.0796367215401
28.25695625652899,53.991361143520706,244.74621884722205
23.42365377679827,49.62365297575152,185.2525160853986
28.794846102466337,61.03301882016521,262.3871036336867
21.13587392731214,51.142276486620396,166.32546878780659
23.815906966299956,51.50301761461878,213.9497081111901
22.573182260854484,46.36387787786144,158.23264733701214
25.409370696931614,49.43054376278933,307.2574563886694
36.573292833367546,53.07801768892059,140.62007904852436
15.66367403704126,32.89831607343375,215.49103551135138
28.43130095187257,36.518145778942866,231.6888440466049
16.936420644051744,57.43264094022715,220.6899548725749
22.640340671052833,51.708654381279416,190.7356170561146
30.444752984836832,48.16016663647321,193.5089650133287
25.321400095477316,50.184339330653934,202.19057359895547
19.61127611035347,53.47581705361671,192.64989991857556
21.42348145370016,44.60240319690639,248.19395583974548
28.39798874467338,42.216952745976876,310.52615007956757
21.34816684141432,51.958452550976816,172.1254107496083
26.082292947909874,40.21627222384968,131.5098510210461
25.22785919951907,54.082527557144715,195.58589758243727
21.741998261970913,32.9741639576216,328.98546688271597
35.719720446626624,60.29155637325644,159.81627160151345
28.169595111590056,54.72597482413043,281.9558402722034
14.874287066711965,52.56029734313876,283.885040703822
25.93227157384714,59.82690983945514,172.32058791460028
21.69106767615806,66.65474444462576,228.44915395926375
29.26216667398112,60.1437006501813,281.4198311564269
21.037396307836495,31.591257686683548,181.04361295062566
24.426317792665504,37.204230332642986,189.82098199488192
27.524936394902287,43.75181422304321,170.9159543025678
29.328775970850607,50.26091050210834,149.26216346535665
18.998517964721117,55.17659020469123,167.53612274669965
23.327493820795258,42.742561868465344,138.8029866618872
22.62527344419522,51.86766764477078,201.7041734129613
21.73335383713144,42.44617067646678,161.5013384470679
33.82727120140548,43.884821970080516,211.68929558953738
27.024908554804778,35.93338903151778,122.20521768981864
18.695580228324772,40.76766753889096,216.54401161072286
29.58930973527388,36.48315394383666,241.67644808044622
35.610780985063165,40.241267470226674,100.31321787142723
30.162326302755734,60.536417966078396,218.70282849237861
17.403150170229935,40.50601111168057,261.3834496236646
22.578829635668743,76.32382064837391,139.51794906543972
31.334555745933113,54.93317900880889,283.62861934188516
21.461652671906094,51.84836123694874,220.95095046830227
27.219097140731144,41.41642219818787,164.74940721207957
28.873170267146683,57.003098794089915,197.2115461171147
20.365347642109583,44.24362173762226,227.91634562608613
24.702373219691,51.220098146453616,203.80026957062057
8.793663299654636,75.60084538268795,226.93779962231847
19.878061793328552,49.0394010027535,153.9663203460317
23.7371592430342,61.49273326285676,208.46804120180389
18.761084090175753,42.96823574874112,129.314275154751
33.16205651965818,49.65011509503038,194.438696932565
17.849293110196836,67.7080063563551,154.8046179267605
22.799777566515083,43.730329422122324,163.22350287051168
25.653702886430455,68.12448557996929,261.8046587605219
32.20636644533058,57.07751935455475,254.56550602971345
17.8206892441028,44.37533224105732,230.45690604535883
30.815818760774796,56.32407739055521,145.38436176637106
25.051165305097935,59.7255444962673,184.1795775152599
20.092456744760245,56.21809962217196,260.6548849989592
27.310517371316354,34.297752801095434,207.08584568199524
25.99529847786735,42.728628241751316,315.9664769990847
21.998915614206027,47.52481364448495,219.6658919697186
25.349010424950094,49.25566570899954,209.6024558245016
23.0734320156912,56.206720975506784,184.54417678987494
25.56758672625624,51.777010009332535,206.6770452391141
28.310653372605234,36.64655641289899,192.3765081809728
32.93008408072676,53.801978510059634,235.40543383442952
18.810922505865754,56.10585745283823,247.8351158397292
35.665166873281336,55.5979044793104,160.70052697460252
15.239561002387491,60.807807255546216,133.4383523221111
24.241074524822082,58.33922154548904,108.18973134483517
27.941586032422883,54.59180079228437,225.3995663456272
26.404959338675162,49.29834288541353,144.83166969130633
21.88650240089703,33.39039066484008,92.35547035237586
23.959388748213623,54.296182191325855,219.4289302265482
22.534995326705836,52.076876871631114,324.6499758716395
22.053176215278942,52.715788371953735,199.69645442300532
29.248010485105123,37.232514241796906,241.9245387225821
26.785077429825236,39.189434595917376,204.09146792737826
21.535452023696728,60.53152853332904,195.05551734044286
29.497999377166252,49.60444846143345,245.95382414938842
26.536497604383047,56.81500697372624,185.48627279056743
29.0643105941948,50.28318376130461,213.36961570359514
28.14814420961806,50.297561394957455,216.08489030980067
20.855024945389637,59.382838059759976,166.59547731784755
22.199094799015153,44.83955271782626,249.60211747682615
28.736468025616308,50.96120776940983,191.25201216522956
28.051851327167324,45.377247112949576,162.21274202535776
24.89549203017926,45.65503772567684,226.82549217852016
25.58663691654391,46.908278765313604,155.07660091044812
31.388324478942124,52.22133771633713,201.40905786845642
22.04214305582085,45.212513783365225,199.54405016778983
27.735486905850188,62.55756125573521,254.2947782915789
23.98903673783053,41.05392697780496,223.73491164399763
23.9115939838639,48.13128355838641,198.7486520627428
30.49388425993595,45.60268941725825,240.88831496001436
29.12708174494015,64.46977884353733,269.5103774508657
29.067548180003193,51.965547765115744,227.8905153175931
31.527394035771646,60.31844539468635,200.51763099216902
25.105019208163796,35.14439626963028,134.40818838249203
28.40976485647482,52.67050265869259,146.74431684623136
23.44866621703272,58.89630795623437,184.73876478226663
26.62083176244221,50.82283989275424,169.52438989203586
24.349284728161578,60.654803750653514,190.6514348507277
25.48497982496359,44.82711549899628,202.83249624485535
27.97578512718457,64.0934744018558,226.48463771783653
20.908896583832636,72.9889812361925,196.47506109704543
35.4619363784273,46.37161439560341,224.3250821913101
19.96991309250149,45.54497478599228,203.22372074050602
18.92905693606134,64.533844771177,101.22667168230643
30.790554367500338,65.79572145730712,153.03323030906228
28.95831346981468,44.771399728467316,192.79562221391922
28.120599085260775,45.798131829041424,139.5152628579446
28.1417275463214,47.18215391139493,229.99643649981022
24.938766135765427,36.555494889657226,276.53754161718484
20.51372814257084,40.81348053515802,260.93809258486584
25.37902279096863,39.95859233247932,189.3278564534896
21.61419144243944,42.32202434895871,274.5363068424976
29.875598667088756,49.65315112613219,207.43337286010558
24.264713092489306,52.342147325365204,183.14570144409802
20.872514016037442,65.50500492814076,169.32986682295302
23.393070791735035,40.016459592612094,184.8765156755936
27.06465727137812,59.843223984765835,180.59115907293855
22.181377235980126,47.86011155774491,208.5208111187744
20.888898022167844,49.50536290347567,208.02869905249324
26.218436057459563,56.74819492166604,200.15230100767073
26.224832855543614,38.772779784377015,221.84690848731748
22.46528412314435,53.82409746184051,259.5323137393171
22.644808471908387,51.66452208213056,247.4777067720662
26.16024968678818,54.92451264008149,125.75510157750483
17.75957829251338,52.89168643907818,72.30394325490226
17.962681128117225,74.55300139910895,246.7159955619637
21.40777889373782,43.62260015748684,131.65606507922894
23.932764241440765,44.690030449981826,188.76172990536583
26.554537827990025,43.76859473575236,141.49434869703202
32.37678108474776,44.44522880839745,109.90097812099901
29.288298116010097,43.62612872693482,227.07313641023939
24.200307350182864,61.89016531107552,237.95775801513236
24.904918960486555,64.20504247989855,171.17447996366403
19.987353176810956,44.29253706250524,70.4478853927545
24.90743432003805,41.67644426895771,172.68777758737588
23.55670680539931,54.71415556386404,219.59020027012733
26.613592801690448,44.477769557190285,126.05442156129357
20.863845282238387,56.32931817755511,209.16799598895778
27.596732571205862,52.029230208513,199.2345075413502
32.66369456501289,34.84255885002768,228.9645749800544
24.456199257715713,65.47505201330061,205.97901842070766
27.008558610494706,67.95877673095522,151.34655295592222
28.450719958555563,43.87211309515614,259.82857508322456
22.993897640570818,46.122984400640156,192.0735213486515
26.120462409052084,52.85865390724905,198.6347730245034
25.062962003908975,53.34456789987025,153.3366020463402
25.48838049274416,56.5854427267283,177.83588744042447
21.13495108072267,70.1020453876635,155.75986429865495
25.122550871294713,48.2305277250595,191.35269700382884
27.489991456227248,42.01702755461546,285.5854240071172
32.25571803897521,36.20680771985473,131.4049428534322
29.796354130426035,42.69069960058081,119.32193010616294
35.76591228755778,49.66873027126203,273.55851637468044
21.163262185559752,67.94557863517788,189.5338161424067
29.361603183603393,44.823887009638284,166.54636306700417
25.91671002869176,52.237879516388986,251.99523436980382
35.94901466608836,49.83577103927248,169.7192230131568
20.958508573224243,61.88393273448084,291.30048567734684
20.801390789096118,75.26932425873622,233.89629356696344
22.00303677277989,44.69131227079679,175.60442959271487
14.380521378450965,45.10560557481778,307.86541066327516
22.371224891596196,60.44160877069072,169.71425384983309
21.20433669223151,56.81891489626312,237.10476860046535
25.75196893238104,68.46707325736034,214.9646290203246
26.708779878885796,55.839281853259635,265.0870644699399
34.38085419607943,46.40707909212941,278.0755598363426
29.75211919093025,55.90654830692309,201.60020745328833
22.115481721687985,61.087035805829075,162.32910648269083
20.50792664325821,58.204821811973645,222.9986071469558
27.459595857532527,55.07274031107298,166.1142315123947
18.398833964896788,60.666746895891535,300.66936237633115
34.157293829271765,61.692955904456724,206.82676655413687
30.897200603606436,63.82158991037527,181.73392243439457
22.654121739476476,56.48709887589643,209.23401529324542
16.434327354545612,48.328819196831454,132.64368552351516
31.769361870827062,51.46713686433323,151.4192980744674
24.42730077373691,62.06508966508357,260.0206953972213
31.189081559867308,41.83064329012764,167.1552860514302
17.027861706028165,53.686733088729014,147.65445086590302
22.003124885231134,46.06661187672639,226.83263762636432
25.026218498590914,50.28744822934817,259.28520773314983
25.23490296882371,62.78451862607299,235.94766553325334
22.74967264260378,51.910990680199035,249.80238429029083
28.114249661737492,50.46436548156149,162.16024557152696
19.661897853087027,36.40143859020081,128.90946666290782
24.288102574893532,57.46253566027221,275.06668259777433
25.601478158559495,56.45484181141075,183.86600805789323
27.572194170293745,71.6325472330546,187.45834917724764
28.55807439044445,46.92221765046999,266.4097070924529
19.376789540810655,52.19150327663939,227.811500470033
17.32942914632189,52.49383683710755,222.79438860408038
31.388384109492545,65.77453279763475,308.2501172450542
26.661570059897958,49.047044676130476,167.82408848099286
21.25756731721723,52.790215257703395,246.39200640406187
32.75575987761262,56.078965097165394,202.85065624485424
25.578373171464293,51.86609123156358,213.42961394316285
30.896485920319133,45.535663854494715,276.4234213206266
25.337592407050543,51.94089992898308,225.39178781448118
35.303739624409936,60.73631749859772,226.91480395248163
33.77670421221602,39.7348470058894,253.6253668654901
23.75517925760463,51.32969674146876,181.75236352285575
29.85785475477178,42.99879185060827,158.0395166330497
28.226879747925736,61.950466289248425,147.7595402989483
31.843157787661745,34.76813095216225,101.68217053119992
20.17538269709948,44.410781527284115,302.8103564970161
28.430257299992196,53.772118750645205,144.83958171391583
30.29212243424794,65.65524029234341,188.9373188207114
16.20630256788443,49.34249738927012,186.15933500555397
19.083707436671126,44.44800473306802,215.37033489045504
14.803839111199498,68.8115706944059,240.78686062696482
23.652965827777212,35.51986099583756,243.02367441798725
28.58771127897981,28.011940433799182,170.84612807155307
32.51178526048014,54.40014450053332,191.64391431067943
25.370473902098876,44.97945775647389,214.12899752441498
33.14307772785646,39.787671828692865,187.56544369082263
18.099492708925542,57.08356447299353,280.36727880099966
16.483087803224226,52.43800713771199,224.54874758191255
24.722261505516904,44.359213692632714,236.74388930249086
26.920327244696537,37.19695601329106,233.14406343337063
24.836526259529535,58.724573282801444,258.67369287426624
14.662789499800617,56.50201177958661,209.05107793518533
24.55439980243606,49.00824136220617,135.15840260220767
18.477652497475734,68.46636996047665,219.9843975876321
28.348362744150194,39.29915233673847,167.43215531040855
26.83299123048424,34.74474829075261,173.56916591251215
20.300601068363225,43.080919301187556,229.31820093775465
22.430665413316532,49.54413983644502,261.91415357168177
19.70393239055524,52.43339449322692,201.0635788368031
24.68660451363414,47.5876394214367,215.44165062994819
29.775711602506192,53.520553965142966,285.1107472317619
20.07136976832228,37.48460575809556,212.0376589744284
27.520232577589223,64.4376460407326,330.08415570901974
22.348711908137794,49.178488216074314,228.2754822815772
21.03563583868828,61.172958315881274,111.96186204220912
24.464848200227213,53.42725346377704,237.66708105522662
19.82378838790313,54.567532191537836,219.05791924413887
22.23175347326409,55.69767280232204,264.4876377041373
19.010610537055758,54.47708560017315,233.65906756349793
34.82362566458195,56.42722759867544,193.0772008008113
25.176317759858645,63.29152530132431,138.78508818553172
21.50137246003707,51.9652116970147,189.54883713569873
26.06989955367111,57.09003757588512,157.473977289535
24.43835975154585,49.102643057127736,170.97382750976385
23.895152002333884,64.40117215449473,229.42892022103047
28.070833500217127,43.2360769794073,283.4952252175703
28.787538550236526,68.00940432910815,219.73357649114905
22.34749426194736,49.59842049355657,140.2058468982408
22.1209087967766,35.69224897881952,222.23013341100705
23.62474151424178,51.28104414910789,259.83157433228257
13.490394176322075,43.18948342525119,169.5108547840309
17.42404468900724,58.406435489887244,193.2991416663541
31.834371337222624,43.47376020697609,200.73440973645987
33.22483856750642,45.538165667852205,160.755084345888
23.75481980221811,31.104592690544692,232.41402169219296
27.882784815278832,45.47693680750923,193.9525925696109
26.556250772717682,25.761206733710434,220.97662219535138
40.39440404227619,34.16097176514277,155.625391109895
30.597874557172883,57.604146561442974,178.1270849838295
24.360412042596167,57.85800158650832,236.11906789138857
20.22229779699787,54.254575617849646,181.35834239541165
16.96776839871214,40.33023856870787,286.34819256167026
26.017318179336115,49.5228864385802,180.01819071926988
21.218246273578483,49.963974609094315,211.23423628759429
17.88873145201163,38.416353108074574,246.6295415936545
21.767135578787368,65.0339830176715,129.08171335334842
19.592259981928024,58.77362290575671,111.95955940096121
33.43570817536282,47.79035826170336,123.71718427149526
29.408198784747253,50.26885838994531,263.1292051713591
24.960136793416915,52.08382807947552,172.40709270537766
32.39972069445013,29.582651315757094,327.9099642834126
25.38684153823809,47.52822617479403,171.78762006713058
20.69357899335868,43.180157520022014,209.22756515985185
32.61562038634828,39.983799901050844,277.1054976283938
27.694550218423295,47.18899707114045,300.3046444079562
19.81376922836772,67.97686526849523,303.0751788318199
24.04830660958196,56.4084286126701,260.4183115296571
20.621908733076214,44.28821010217203,251.20312629057312
18.086001345178317,55.72582781356159,229.62634746005915
